ID,Date,Act.High,Act.Low,Act.Avg,Norm.High,Norm.Low,Norm.Avg,Norm.Dept,Precip.Amt,Snow.Amt,Snow.Ground,Heat.Deg.Day,Cool.Deg.Day,ZSCORE.Avg.Temp,Absolute.Dev.Avg.Temp,ZSCORE.Precip.Amt,DAY,MONTH,NMAXTEMPC,NMINTEMPC,NORMAVGTEMPC,NMAXTEMPF,NMINTEMPF,NAVGTEMPF,NPRECIP,NSNOW,RECORDMAXTEMP,RECORDMAXYR,RECORDLOWMAX,RECORDLOMAXYR,RECORDMINTEMP,RMXYR,RECORDHIGHMIN,RHIMNYR,MAXPRECIP,MXPRCPYR,MAXSNOW,MXSNYR
131,2012-05-07,23,14,18,23,12,17,1,0,0,0,0,0,0.327049376,0,-0.699143285,7,5,23,12,18,73,54,64,0.12,0,95,1930,50,1958,38,1970,67,2000,2.35,1886,,
132,2012-05-08,24,16,20,23,12,18,2,0.08,0,0,0,2,0.661634655,-2,-0.035748667,8,5,23,12,18,73,54,64,0.13,0,92,1936,51,1917,39,1974,69,2000,2.14,1886,,
133,2012-05-09,24,15,20,23,12,18,2,1.47,0,0,0,2,0.562178598,-2,3.400448267,9,5,23,12,18,74,54,64,0.12,0,96,1963,52,1877,34,1947,70,2000,2.22,2008,T,1923
134,2012-05-10,21,13,17,23,13,18,-1,0,0,0,1,0,-0.264575131,1,-0.482507936,10,5,23,13,18,74,55,65,0.13,0,95,1963,53,1919,35,1947,69,2015,1.38,1990,T,1906
135,2012-05-11,23,11,17,23,13,18,-1,0,0,0,1,0,-0.284402314,1,-0.46582714,11,5,23,13,18,74,55,65,0.13,0,94,1911,53,1924,33,1906,71,2015,2.63,2008,,
136,2012-05-12,26,11,18,23,13,18,0,0,0,0,0,0,-0.093134857,0,-0.46582714,12,5,23,13,18,74,55,65,0.13,0,93,1914,50,1882,37,1913,71,2015,2.11,1932,,
137,2012-05-13,27,17,22,24,13,18,4,0,0,0,0,4,1.005766881,-3,-0.412235048,13,5,24,13,19,75,56,66,0.13,0,95,1881,50,1882,39,1878,76,1881,2.81,1897,,
138,2012-05-14,23,17,20,24,13,18,2,0.61,0,0,0,2,0.203953497,-1,1.04814211,14,5,24,13,19,75,56,66,0.13,0,93,1956,50,1878,41,1928,70,2004,1.33,1905,T,2010
139,2012-05-15,26,19,22,24,13,19,3,3.1,0,0,0,4,0.907485213,-3,3.196384059,15,5,24,13,19,75,56,66,0.14,0,94,1962,54,1878,40,1939,68,1983,1.28,1949,,
140,2012-05-16,28,17,22,24,14,19,3,0,0,0,0,4,0.907485213,-3,-0.439375804,16,5,24,13,19,75,56,66,0.13,0,93,1911,55,1895,38,1920,71,1976,2.25,2014,T,1988
141,2012-05-17,25,16,20,24,14,19,1,0,0,0,0,2,-0.062491283,-1,-0.434716177,17,5,24,14,19,76,57,67,0.13,0,92,1974,53,2003,40,1956,70,2015,1.24,1947,,
142,2012-05-18,24,13,18,24,14,19,-1,0,0,0,0,0,-0.907485213,1,-0.434716177,18,5,24,14,19,76,57,67,0.14,0,96,1877,55,2003,40,1973,72,2015,1.38,1936,,
143,2012-05-19,29,13,21,24,14,19,2,0,0,0,0,3,0.620268349,-2,-0.408730223,19,5,24,14,19,76,57,67,0.13,0,96,1997,55,1981,43,1976,72,2015,3.15,1900,,
144,2012-05-20,27,15,21,25,14,19,2,0.03,0,0,0,3,0.757864747,-2,-0.376463129,20,5,24,14,19,76,58,67,0.13,0,96,1996,55,1954,42,2002,70,1998,2.63,2005,,
145,2012-05-21,24,19,22,25,14,20,2,0.08,0,0,0,4,1.155345442,-2,-0.325147946,21,5,25,14,20,77,58,68,0.14,0,95,1934,52,1895,41,1907,71,1996,1.79,1909,,
146,2012-05-22,27,19,23,25,15,20,3,0.03,0,0,0,5,1.447292814,-3,-0.386356777,22,5,25,14,20,77,58,68,0.13,0,96,1941,54,1909,39,1907,71,1959,2.2,1975,,
147,2012-05-23,27,19,23,25,15,20,3,0.79,0,0,0,5,1.260126765,-3,0.446427538,23,5,25,15,20,77,59,68,0.14,0,97,1925,57,2003,45,1961,74,2004,2.34,1913,,
148,2012-05-24,28,21,24,25,15,20,4,0,0,0,0,6,1.476714379,-3,-0.382024175,24,5,26,15,21,78,59,69,0.13,0,92,1964,57,1877,41,1905,72,2004,1.97,1897,,
149,2012-05-25,30,22,26,25,15,20,6,0,0,0,0,8,1.968644934,-5,-0.382024175,25,5,26,15,21,78,59,69,0.14,0,94,1880,54,1925,42,1877,71,2012,2.17,1997,,
150,2012-05-26,30,22,26,26,15,21,5,0,0,0,0,8,1.731986442,-5,-0.382024175,26,5,26,16,21,78,60,69,0.13,0,96,1880,54,1992,42,1899,74,1991,1.65,2009,,
151,2012-05-27,31,21,26,26,16,21,5,0.13,0,0,0,8,1.529099189,-5,-0.23300051,27,5,26,16,21,78,60,69,0.13,0,95,1965,57,1996,42,1915,75,2015,1.5,1885,,
152,2012-05-28,32,21,26,26,16,21,5,0,0,0,0,8,1.319580817,-5,-0.394117884,28,5,26,16,21,79,60,70,0.13,0,97,1941,58,1968,42,1961,75,1991,1.56,1982,,
153,2012-05-29,33,21,27,26,16,21,6,1.3,0,0,0,9,1.463455081,-6,1.109613749,29,5,26,16,21,79,61,70,0.13,0,97,1991,58,1893,41,1894,74,2015,1.38,1990,,
154,2012-05-30,28,21,24,26,16,21,3,0,0,0,0,6,0.278694803,-3,-0.419646866,30,5,26,16,21,79,61,70,0.13,0,98,1991,57,1915,44,1884,74,1991,1.68,1948,,
155,2012-05-31,29,21,25,26,16,21,4,0,0,0,0,7,0.580335635,-3,-0.419646866,31,5,27,16,22,80,61,71,0.13,0,99,1991,58,1953,44,1938,78,1991,2.25,1889,,
156,2012-06-01,28,18,23,27,17,22,1,3.1,0,0,0,5,-0.270030862,-1,3.243486343,1,6,27,17,22,80,62,71,0.13,,98,2011,54,1907,45,1938,76,2011,2.49,2015,,
157,2012-06-02,24,16,20,27,17,22,-2,0,0,0,0,2,-1.744872005,2,-0.431516458,2,6,27,17,22,80,62,71,0.12,,97,1925,53,1907,43,1897,78,1895,3.48,1900,,
158,2012-06-03,27,14,20,27,17,22,-2,0,0,0,0,2,-1.635677781,2,-0.431516458,3,6,27,17,22,81,63,72,0.13,,99,1925,58,1997,45,1910,75,1895,1.97,1963,,
159,2012-06-04,24,17,20,27,17,22,-2,0,0,0,0,2,-1.540308092,2,-0.428696446,4,6,27,17,22,81,63,72,0.12,,99,1925,60,2003,46,1929,73,1989,1.49,2008,,
160,2012-06-05,22,14,18,27,17,22,-4,0,0,0,0,0,-1.947832653,4,-0.421303691,5,6,27,17,22,81,63,72,0.13,,100,1925,57,1926,48,1926,76,1943,1.58,1957,,
161,2012-06-06,24,14,19,28,18,22,-3,0.08,0,0,0,1,-1.379238062,4,-0.331244161,6,6,28,18,23,82,64,73,0.12,,97,1925,52,1894,46,1945,75,1981,1.61,1877,,
162,2012-06-07,28,14,21,28,18,23,-2,0,0,0,0,3,-0.656330123,2,-0.365353867,7,6,28,18,23,82,64,73,0.13,,98,2008,56,1891,47,1894,74,2008,3.47,1947,,
163,2012-06-08,29,16,22,28,18,23,-1,0,0,0,0,4,-0.284701872,1,-0.365353867,8,6,28,18,23,82,64,73,0.12,,99,2011,60,1897,49,1977,77,1999,2.84,1900,,
164,2012-06-09,33,19,26,28,18,23,3,0,0,0,0,8,1.029306768,-3,-0.365353867,9,6,28,18,23,82,65,74,0.13,,102,2011,59,1955,45,1913,79,2011,2.19,1990,,
165,2012-06-10,33,21,27,28,18,23,4,0,0,0,0,9,1.300313297,-4,-0.365353867,10,6,28,18,23,83,65,74,0.12,,100,1964,59,1904,46,1913,75,2005,2.77,2013,,
166,2012-06-11,32,22,27,28,18,23,4,0,0,0,0,9,1.247219129,-4,-0.353947318,11,6,28,18,23,83,65,74,0.13,,101,1911,57,1907,45,1913,74,2011,2.08,1884,,
167,2012-06-12,26,21,24,29,19,24,0,0.66,0,0,0,6,0.363980756,0,0.375836847,12,6,28,19,24,83,66,75,0.13,,95,2002,62,1907,50,1907,77,2015,2.23,1968,,
168,2012-06-13,28,21,24,29,19,24,0,0,0,0,0,6,0.456690385,0,-0.318071854,13,6,29,19,24,84,66,75,0.12,,96,1954,59,1907,51,1887,75,2015,2.04,1939,,
169,2012-06-14,28,20,24,29,19,24,0,0,0,0,0,6,0.456690385,0,-0.318071854,14,6,29,19,24,84,66,75,0.13,,98,1994,62,1933,49,1933,78,2015,2.69,1917,,
170,2012-06-15,28,18,23,29,19,24,-1,0,0,0,0,5,0.163729492,1,-0.318071854,15,6,29,19,24,84,66,75,0.13,,101,1994,65,1961,47,1933,78,2015,2.28,1880,,
171,2012-06-16,28,17,22,29,19,24,-2,0,0,0,0,4,-0.163729492,2,-0.28987624,16,6,29,19,24,85,67,76,0.13,,99,1994,60,1965,50,1917,80,1981,1.64,2001,,
172,2012-06-17,25,17,21,29,19,24,-3,0,0,0,0,3,-0.547685583,3,-0.28987624,17,6,29,19,24,85,67,76,0.13,,97,2014,63,1900,50,1926,76,1952,2.22,1878,,
173,2012-06-18,22,17,20,29,20,25,-5,0.71,0,0,0,2,-0.904871833,4,2.556295331,18,6,29,19,24,85,67,76,0.12,,97,1944,69,1947,51,1965,77,2014,1.87,1878,,
174,2012-06-19,31,21,26,30,20,25,1,0,0,0,0,8,1.079740812,-1,-0.402894373,19,6,29,20,25,85,68,77,0.13,,99,1994,70,1932,51,1909,75,2011,2.01,1944,,
175,2012-06-20,37,23,30,30,20,25,5,0,0,0,0,12,2.064990258,-5,-0.402894373,20,6,30,20,25,86,68,77,0.12,,99,1931,65,1999,54,1926,77,1975,2.37,2015,,
176,2012-06-21,37,26,32,30,20,25,7,0,0,0,0,14,2.164731755,-7,-0.378641517,21,6,30,20,25,86,68,77,0.13,,99,2012,69,1918,51,1940,78,2012,6.11,1972,,
177,2012-06-22,36,23,30,30,20,25,5,0,0,0,0,12,1.359978413,-5,-0.378641517,22,6,30,20,25,86,68,77,0.12,,101,1988,67,1972,51,1992,78,2015,4.16,1886,,
178,2012-06-23,33,23,28,30,20,25,3,0,0,0,0,10,0.689544558,-2,-0.378641517,23,6,30,21,26,86,69,78,0.13,,98,1988,64,1972,51,1918,78,1988,1.34,1989,,
179,2012-06-24,34,22,28,30,20,25,3,0,0,0,0,10,0.641232299,-2,-0.378641517,24,6,31,21,26,87,69,78,0.12,,100,2010,60,1936,46,1902,78,2010,1.66,1886,,
180,2012-06-25,32,21,26,30,21,26,0,0,0,0,0,8,0.094733093,0,-0.378641517,25,6,31,21,26,87,69,78,0.13,,100,1997,68,1896,53,1902,76,2010,5.19,2006,,
181,2012-06-26,28,17,22,31,21,26,-4,0,0,0,0,4,-0.921132373,4,-0.378641517,26,6,31,21,26,87,69,78,0.13,,101,1952,67,1918,56,1979,77,1952,4.22,2006,,
182,2012-06-27,32,19,26,31,21,26,0,0,0,0,0,8,0.148028538,0,-0.25819889,27,6,31,21,26,87,69,78,0.12,,99,2010,66,1893,57,1927,80,1952,2.75,2015,,
183,2012-06-28,36,21,28,31,21,26,2,0,0,0,0,10,0.623654524,-2,-0.25819889,28,6,31,21,26,87,70,79,0.13,,100,1969,66,1974,54,1927,79,1959,2.95,1914,,
184,2012-06-29,40,22,31,31,21,26,5,1.5,0,0,0,13,1.250116274,-5,3.247778093,29,6,31,21,26,88,70,79,0.12,,104,2012,64,1888,54,1888,81,1959,2.05,1963,,
185,2012-06-30,36,22,29,31,21,26,3,0,0,0,0,11,0.632455532,-3,-0.353750103,30,6,31,21,26,88,70,79,0.13,,100,1959,70,1902,50,1919,82,1991,1.65,1921,,
187,2012-07-01,37,25,31,31,21,26,5,0,0,0,0,13,1.019763549,-5,-0.353750103,1,7,31,21,26,88,70,79,0.13,,102,1901,70,1936,54,1988,79,1977,2.05,1884,,
188,2012-07-02,35,26,30,31,21,26,4,0,0,0,0,12,0.654047229,-4,-0.353750103,2,7,31,21,26,88,70,79,0.13,,101,1898,68,1886,55,1940,79,2012,2.88,1920,,
189,2012-07-03,37,24,30,31,21,26,4,0.05,0,0,0,12,0.586366303,-4,-0.137958133,3,7,31,21,26,88,70,79,0.12,,101,1966,67,1933,53,1918,79,2002,1.72,1978,,
190,2012-07-04,37,24,30,31,21,26,4,0,0,0,0,12,0.497009631,-3,-0.267293883,4,7,31,22,27,88,71,80,0.13,,100,1919,68,1941,52,1933,80,2002,2.18,2004,,
191,2012-07-05,38,27,32,31,22,26,6,0,0,0,0,14,1.173952296,-5,-0.267293883,5,7,31,22,27,88,71,80,0.11,,102,1999,71,1882,53,1909,81,1999,3.68,1905,,
192,2012-07-06,38,27,32,31,22,26,6,0,0,0,0,14,1.173952296,-5,-0.267293883,6,7,31,22,27,88,71,80,0.13,,103,1999,70,1909,57,1979,83,1999,1.26,1971,,
193,2012-07-07,41,28,34,31,22,26,8,0,0,0,0,16,1.637013506,-7,-0.267293883,7,7,32,22,27,89,71,80,0.12,,105,2012,74,1948,56,1906,82,2012,0.93,1958,,
194,2012-07-08,39,25,32,31,22,27,5,1.75,0,0,0,14,0.854544858,-5,2.672368967,8,7,32,22,27,89,71,80,0.12,,102,2012,62,1891,54,1892,80,2010,2.16,1958,,
195,2012-07-09,31,23,27,31,22,27,0,0.66,0,0,0,9,-0.756086415,0,0.683080686,9,7,32,22,27,89,71,80,0.13,,104,1936,72,1883,55,1891,82,1981,4.69,1970,,
196,2012-07-10,32,22,27,31,22,27,0,1.52,0,0,0,9,-0.794968504,0,1.755177835,10,7,32,22,27,89,71,80,0.11,,105,1936,74,1890,54,1894,81,1993,2.98,1888,,
197,2012-07-11,32,23,28,32,22,27,1,0,0,0,0,10,-0.791529745,-1,-0.555333403,11,7,32,22,27,89,71,80,0.12,,99,1988,68,1895,54,1898,79,1989,1.79,1906,,
198,2012-07-12,31,22,26,32,22,27,-1,0,0,0,0,8,-1.671007239,1,-0.555333403,12,7,32,22,27,89,71,80,0.13,,99,1908,73,1898,53,1895,77,2011,2.93,1903,,
199,2012-07-13,32,24,28,32,22,27,1,0,0,0,0,10,-0.791529745,-1,-0.555333403,13,7,32,22,27,89,71,80,0.12,,100,1954,70,1990,56,1888,78,1993,3.37,1922,,
200,2012-07-14,31,22,26,32,22,27,-1,0.2,0,0,0,8,-1.417512549,1,-0.135970781,14,7,32,22,27,89,71,80,0.13,,100,1954,72,1963,55,1904,77,1994,2.93,1912,,
201,2012-07-15,36,24,30,32,22,27,3,0.05,0,0,0,12,0.190818997,-3,-0.40209551,15,7,32,22,27,89,71,80,0.13,,100,1988,68,1926,56,1895,79,1995,1.82,1921,,
202,2012-07-16,36,24,30,32,22,27,3,0.05,0,0,0,12,0.220730903,-3,-0.40900933,16,7,32,22,27,89,71,80,0.12,,104,1988,75,1962,56,1930,84,1983,0.81,1899,,
203,2012-07-17,38,25,32,32,22,27,5,0,0,0,0,14,0.959451898,-5,-0.495909329,17,7,32,22,27,89,71,80,0.12,,102,1980,72,1945,56,1929,80,2013,2.05,1945,,
204,2012-07-18,38,27,32,31,22,27,5,0,0,0,0,14,0.879763457,-5,-0.488754025,18,7,32,22,27,89,71,80,0.13,,103,1887,72,1939,55,1892,80,2013,2.47,1919,,
205,2012-07-19,35,24,30,31,22,27,3,1.07,0,0,0,12,0.103501583,-3,1.184413146,19,7,32,22,27,89,71,80,0.11,,102,1930,76,1929,56,1911,81,2013,1.51,1922,,
206,2012-07-20,28,21,24,31,22,27,-3,0.48,0,0,0,6,-1.803395042,3,0.158382715,20,7,32,22,27,89,71,80,0.12,,106,1930,72,1875,53,1890,82,2015,1.45,1969,,
207,2012-07-21,22,19,20,31,22,27,-7,0.53,0,0,0,2,-2.319567235,7,0.185655949,21,7,32,22,27,89,71,80,0.11,,104,1926,71,2012,56,1909,82,1987,2.56,1911,,
208,2012-07-22,28,21,24,31,22,27,-3,0,0,0,0,6,-1.087693586,3,-0.714322585,22,7,32,22,27,89,71,80,0.11,,103,1926,70,1905,53,1890,83,2011,4.35,1969,,
209,2012-07-23,32,24,28,31,22,27,1,0,0,0,0,10,0.165303975,-1,-0.650142825,23,7,31,22,27,88,71,80,0.12,,102,2011,69,1894,56,1890,84,2011,2.6,1940,,
210,2012-07-24,34,23,28,31,22,27,1,0,0,0,0,10,0.144640978,-1,-0.561888994,24,7,31,22,27,88,71,80,0.12,,101,2010,69,1997,57,1947,84,2011,2.2,1904,,
211,2012-07-25,32,22,27,31,22,27,0,0,0,0,0,9,-0.165303975,0,-0.516030904,25,7,31,22,27,88,71,80,0.11,,100,1930,70,1904,58,1915,79,1965,3.27,1917,,
212,2012-07-26,38,23,30,31,22,27,3,0,0,0,0,12,0.709697874,-3,-0.516030904,26,7,31,22,27,88,71,80,0.12,,103,1930,71,2002,54,1920,79,1987,3.25,1886,,
213,2012-07-27,35,25,30,31,22,26,4,0,0,0,0,12,0.625292724,-3,-0.516030904,27,7,31,22,27,88,71,80,0.11,,100,1940,74,1901,55,1920,81,1930,2.32,1873,,
214,2012-07-28,36,23,30,31,22,26,4,0.69,0,0,0,12,0.577448366,-3,1.459090291,28,7,31,22,27,88,71,80,0.12,,100,1997,74,1984,56,1920,80,1949,2.9,1951,,
215,2012-07-29,32,22,27,31,22,26,1,0,0,0,0,9,-0.342009097,0,-0.568075037,29,7,31,22,27,88,71,80,0.11,,104,2011,68,2001,58,1920,80,2011,2.34,1877,,
216,2012-07-30,32,24,28,31,22,26,2,0,0,0,0,10,0,-1,-0.555306888,30,7,31,22,27,88,71,80,0.12,,99,1953,68,1972,56,1914,81,2011,4.25,1878,,
217,2012-07-31,32,23,28,31,22,26,2,0.08,0,0,0,10,0.041325994,-1,-0.325669474,31,7,31,22,27,88,71,80,0.12,,103,1954,70,1918,52,1895,80,2011,3.18,1889,,
218,2012-08-01,33,23,28,31,22,26,2,0,0,0,0,10,0.132494751,-1,-0.56252,1,8,31,22,27,88,71,80,0.11,,100,2011,66,1903,54,1895,79,2006,2.84,1948,,
219,2012-08-02,36,24,30,31,22,26,4,0,0,0,0,12,0.888817243,-3,-0.56252,2,8,31,22,27,88,71,80,0.1,,100,2002,66,1875,55,1895,80,2006,6.14,1944,,
220,2012-08-03,36,24,30,31,22,26,4,0,0,0,0,12,0.888817243,-3,-0.501915074,3,8,31,22,27,88,71,80,0.11,,101,2006,70,1927,56,1920,81,2006,1.62,1971,,
221,2012-08-04,36,26,31,31,22,26,5,0,0,0,0,13,1.089430573,-4,-0.401989384,4,8,31,22,27,88,71,80,0.11,,102,1930,73,1912,54,1912,79,2012,1.33,1974,,
222,2012-08-05,37,26,32,31,22,26,6,0.08,0,0,0,14,1.649114698,-5,0.131508206,5,8,31,22,27,88,71,80,0.1,,102,1930,69,1925,54,1912,80,1989,2.15,1878,,
223,2012-08-06,34,26,30,31,22,26,4,0.05,0,0,0,12,0.575649676,-3,-0.056575009,6,8,31,22,27,88,71,80,0.11,,106,1918,74,2013,53,1912,78,2012,2.59,1946,,
224,2012-08-07,32,25,28,31,22,26,2,0,0,0,0,10,-0.752772653,-2,-0.339450051,7,8,31,22,26,87,71,79,0.1,,104,1918,70,1935,58,2004,78,2007,1.85,1885,,
225,2012-08-08,33,25,29,31,21,26,3,0,0,0,0,11,-0.135724179,-3,-0.339450051,8,8,31,22,26,87,71,79,0.11,,102,2007,72,1942,54,1903,80,2007,4.03,1942,,
226,2012-08-09,35,24,30,31,21,26,4,0,0,0,0,12,0.443705984,-4,-0.339450051,9,8,31,22,26,87,71,79,0.1,,102,1930,70,1908,57,1989,80,1980,2.71,1905,,
227,2012-08-10,31,22,26,31,21,26,0,1.5,0,0,0,8,-1.961254041,0,3.265518711,10,8,31,22,26,87,71,79,0.09,,98,2010,71,1962,55,1919,78,1980,1.64,1878,,
228,2012-08-11,32,22,27,31,21,26,1,0.25,0,0,0,9,-1.15933771,-1,0.179536938,11,8,31,21,26,87,70,79,0.09,,101,1900,69,1989,56,1879,80,2010,5.97,1928,,
229,2012-08-12,31,22,26,31,21,26,0,0,0,0,0,8,-1.481917147,0,-0.339676965,12,8,31,21,26,87,70,79,0.09,,99,1926,66,1913,55,1889,78,2005,5.44,1955,,
230,2012-08-13,32,22,27,31,21,26,1,0,0,0,0,9,-0.926198217,-1,-0.339676965,13,8,31,21,26,87,70,79,0.09,,101,1881,70,1919,55,1930,79,1995,1.73,1896,,
231,2012-08-14,32,22,27,31,21,26,1,0.51,0,0,0,9,-0.867721831,-1,0.87489801,14,8,31,21,26,87,70,79,0.09,,100,1943,67,1903,55,1941,80,2002,2.52,1927,,
232,2012-08-15,30,23,26,30,21,26,0,0,0,0,0,8,-1.259077872,0,-0.401874913,15,8,31,21,26,87,70,79,0.1,,103,1988,67,1899,51,1963,78,2005,1.15,1941,,
233,2012-08-16,33,21,27,30,21,26,1,0,0,0,0,9,-0.702513473,-1,-0.401874913,16,8,31,21,26,87,70,79,0.09,,102,1997,66,1883,54,1921,78,1997,1.97,1872,,
234,2012-08-17,34,22,28,30,21,26,2,0.03,0,0,0,10,-0.137141258,-2,-0.331910775,17,8,31,21,26,87,70,79,0.09,,105,1997,69,1923,51,1902,80,1995,2.39,1879,,
235,2012-08-18,30,21,26,30,21,26,0,0.41,0,0,0,8,-1.018350154,0,0.556249701,18,8,31,21,26,87,70,79,0.09,,98,2002,68,1918,54,1902,79,2002,1.67,1875,,
236,2012-08-19,26,21,24,30,21,26,-2,0.91,0,0,0,6,-1.739944165,2,1.519650908,19,8,30,21,26,86,70,78,0.09,,98,2002,67,1957,53,1924,78,2002,3.74,1950,,
237,2012-08-20,28,21,24,30,21,26,-2,0,0,0,0,6,-1.655031853,2,-0.557769187,20,8,30,21,26,86,70,78,0.09,,101,1983,67,1926,50,1896,78,2002,4.83,1963,,
238,2012-08-21,30,19,24,30,21,25,-1,1.5,0,0,0,6,-1.473309948,2,2.147836244,21,8,30,21,26,86,69,78,0.09,,100,1874,65,1926,53,1908,76,2011,2.12,1906,,
239,2012-08-22,30,20,25,30,21,25,0,0.89,0,0,0,7,-0.793320741,1,0.893359434,22,8,30,21,26,86,69,78,0.09,,99,1983,69,1931,51,1923,79,1959,1.41,1955,,
240,2012-08-23,32,21,26,30,21,25,1,0,0,0,0,8,-0.124034735,0,-0.729273007,23,8,30,21,26,86,69,78,0.09,,98,1936,65,1931,52,1925,78,2002,6.39,1933,,
241,2012-08-24,31,22,26,30,21,25,1,0,0,0,0,8,0.054519713,0,-0.729273007,24,8,30,21,26,86,69,78,0.09,,98,1968,64,1875,49,1890,77,1968,3.47,1967,,
242,2012-08-25,28,22,25,30,20,25,0,0.15,0,0,0,7,-0.695589377,1,-0.348982482,25,8,30,21,26,86,69,78,0.09,,97,1998,65,1940,54,1942,77,1978,3.92,1905,,
243,2012-08-26,29,22,26,30,20,25,1,0.71,0,0,0,8,0.165683374,-1,0.786771047,26,8,29,21,25,85,69,77,0.09,,97,1948,61,1908,51,1942,77,1993,2.03,1999,,
244,2012-08-27,31,22,26,30,20,25,1,0,0,0,0,8,0.165683374,-1,-0.725703981,27,8,29,20,25,85,68,77,0.09,,100,1987,63,1908,51,1885,79,1959,3.79,1971,,
245,2012-08-28,33,24,28,29,20,25,3,0.08,0,0,0,10,1.638488387,-3,-0.571155971,28,8,29,20,25,85,68,77,0.08,,99,1948,64,1915,50,1874,78,2006,3.09,1914,,
246,2012-08-29,31,21,26,29,20,25,1,0,0,0,0,8,0.158113883,-1,-0.661753164,29,8,29,20,25,85,68,77,0.09,,98,1973,64,1891,49,1986,77,1993,2.84,1875,,
247,2012-08-30,32,21,26,29,20,25,1,0,0,0,0,8,0.158113883,-1,-0.661753164,30,8,29,20,25,85,68,77,0.09,,99,1953,62,1911,50,1986,76,1991,2.01,1978,,
248,2012-08-31,36,23,30,29,20,24,6,0,0,0,0,12,2.427907915,-6,-0.661753164,31,8,29,20,24,84,68,76,0.09,,100,1953,63,1911,49,1934,78,1980,1.98,1940,,
249,2012-09-01,35,23,29,29,20,24,5,4.17,0,0,0,11,1.675051373,-5,3.27243299,1,9,29,19,24,84,67,76,0.1,,99,1980,61,1893,50,1890,77,1980,2.82,1952,,
250,2012-09-02,29,23,26,29,19,24,2,0.13,0,0,0,8,-0.038069349,-2,-0.399312702,2,9,29,19,24,84,67,76,0.11,,101,1980,64,1935,50,1895,78,1980,5.16,1922,,
251,2012-09-03,29,24,26,29,19,24,2,0,0,0,0,8,-0.120761473,-2,-0.46025882,3,9,29,19,24,84,67,76,0.12,,98,1953,68,1926,48,1909,79,1993,1.67,1974,,
252,2012-09-04,32,24,28,29,19,24,4,0,0,0,0,10,0.959762616,-4,-0.46025882,4,9,29,19,24,84,67,76,0.11,,95,2008,67,1926,49,1908,76,2012,4.49,1939,,
253,2012-09-05,32,26,29,28,19,24,5,0.05,0,0,0,11,1.403484037,-5,-0.336655865,5,9,28,19,24,83,66,75,0.11,,97,1881,63,1928,50,1902,78,2012,4.45,1935,,
254,2012-09-06,29,23,26,28,19,24,2,0.61,0,0,0,8,-0.575649676,-2,0.202719148,6,9,28,19,24,83,66,75,0.1,,98,1954,60,1928,47,1909,77,1983,3.5,2008,,
255,2012-09-07,32,22,27,28,19,23,4,0,0,0,0,9,0.044849685,-3,-0.368013222,7,9,28,19,24,83,66,75,0.11,,104,1881,60,1888,46,1924,76,1985,3.78,1934,,
256,2012-09-08,33,19,26,28,18,23,3,1.24,0,0,0,8,-0.627895591,-3,0.70476329,8,9,28,18,23,82,65,74,0.12,,100,1939,63,1918,52,1988,76,1985,2.93,1969,,
257,2012-09-09,27,17,22,28,18,23,-1,0,0,0,0,4,-2.481590156,1,-0.428325055,9,9,28,18,23,82,65,74,0.12,,98,1872,58,1880,48,1901,75,2015,1.48,1880,,
258,2012-09-10,25,16,20,28,18,23,-3,0,0,0,0,2,-2.452889453,3,-0.383386606,10,9,28,18,23,82,65,74,0.11,,98,1983,62,1924,44,1883,75,1947,2.79,1950,,
259,2012-09-11,26,14,20,27,18,23,-3,0,0,0,0,2,-1.940160477,3,-0.383386606,11,9,27,18,23,81,64,73,0.12,,98,1983,60,1883,40,1917,76,2013,1.85,1882,,
260,2012-09-12,27,16,22,27,18,22,0,0,0,0,0,4,-1.118403761,1,-0.377822582,12,9,27,18,23,81,64,73,0.12,,96,1931,63,1914,41,1917,75,1983,4.02,1934,,
261,2012-09-13,27,16,22,27,18,22,0,0,0,0,0,4,-0.994892729,1,-0.377822582,13,9,27,18,23,81,64,73,0.13,,94,1925,63,1964,44,1917,74,2008,2.51,1944,,
262,2012-09-14,28,18,23,27,17,22,1,0,0,0,0,5,-0.621243732,-1,-0.377822582,14,9,27,17,22,80,63,72,0.13,,94,1981,63,1913,46,1911,75,2008,4.07,1966,,
263,2012-09-15,26,18,22,27,17,22,0,0,0,0,0,4,-0.813604043,0,-0.377822582,15,9,27,17,22,80,63,72,0.13,,97,1930,58,1963,43,1902,75,2005,2.52,1904,,
264,2012-09-16,24,16,20,26,17,22,-2,0,0,0,0,2,-1.286173799,2,-0.393687872,16,9,27,17,22,80,63,72,0.14,,96,1991,63,1963,44,1902,75,2005,4.76,1976,,
265,2012-09-17,24,15,20,26,17,21,-1,0.36,0,0,0,2,-1.118403761,2,0.600499717,17,9,26,17,22,79,62,71,0.14,,96,1991,60,1945,44,1923,75,1991,3.26,1876,,
266,2012-09-18,27,19,23,26,16,21,2,2.36,0,0,0,5,-0.108012345,-1,3.086389849,18,9,26,17,22,79,62,71,0.13,,91,1927,56,1875,45,1937,73,1991,2.28,2003,,
267,2012-09-19,22,15,18,26,16,21,-3,0,0,0,0,0,-1.51217283,3,-0.463259295,19,9,26,16,21,78,61,70,0.14,,96,1895,58,1875,44,1916,73,1906,1.23,1875,,
